,state,season,mmwr_week,age_category,sex,race,rate
1309,Entire Network (RSV-NET),2014-2015,Overall,18+ (Adults),Male,"Black, non-Hispanic",4.6
1310,Entire Network (RSV-NET),2014-2015,Overall,18+ (Adults),Male,Hispanic,0.7
1311,Entire Network (RSV-NET),2014-2015,Overall,18+ (Adults),Male,"White, non-Hispanic",2.7
1312,Entire Network (RSV-NET),2014-2015,Overall,18-49 years,Female,"A/PI, non-Hispanic",0.4
1313,Entire Network (RSV-NET),2014-2015,Overall,18-49 years,Female,"AI/AN, non-Hispanic",0
1314,Entire Network (RSV-NET),2014-2015,Overall,18-49 years,Female,"Black, non-Hispanic",2.7
1315,Entire Network (RSV-NET),2014-2015,Overall,18-49 years,Female,Hispanic,0.4
1316,Entire Network (RSV-NET),2014-2015,Overall,18-49 years,Female,"White, non-Hispanic",0.9
1317,Entire Network (RSV-NET),2014-2015,Overall,18-49 years,Male,"A/PI, non-Hispanic",0
1318,Entire Network (RSV-NET),2014-2015,Overall,18-49 years,Male,"AI/AN, non-Hispanic",0
1319,Entire Network (RSV-NET),2014-2015,Overall,18-49 years,Male,"Black, non-Hispanic",2.7
1320,Entire Network (RSV-NET),2014-2015,Overall,18-49 years,Male,Hispanic,0
1321,Entire Network (RSV-NET),2014-2015,Overall,18-49 years,Male,"White, non-Hispanic",0.4
1322,Entire Network (RSV-NET),2014-2015,Overall,50-64 years,Female,"A/PI, non-Hispanic",0
1323,Entire Network (RSV-NET),2014-2015,Overall,50-64 years,Female,"AI/AN, non-Hispanic",13.2
1324,Entire Network (RSV-NET),2014-2015,Overall,50-64 years,Female,"Black, non-Hispanic",8.7
1325,Entire Network (RSV-NET),2014-2015,Overall,50-64 years,Female,Hispanic,2.7
1326,Entire Network (RSV-NET),2014-2015,Overall,50-64 years,Female,"White, non-Hispanic",3.3
1327,Entire Network (RSV-NET),2014-2015,Overall,50-64 years,Male,"A/PI, non-Hispanic",0
1328,Entire Network (RSV-NET),2014-2015,Overall,50-64 years,Male,"AI/AN, non-Hispanic",0
1329,Entire Network (RSV-NET),2014-2015,Overall,50-64 years,Male,"Black, non-Hispanic",7
1330,Entire Network (RSV-NET),2014-2015,Overall,50-64 years,Male,Hispanic,2.7
1331,Entire Network (RSV-NET),2014-2015,Overall,50-64 years,Male,"White, non-Hispanic",1.9
1332,Entire Network (RSV-NET),2014-2015,Overall,65+ years,Female,"A/PI, non-Hispanic",1.7
1333,Entire Network (RSV-NET),2014-2015,Overall,65+ years,Female,"AI/AN, non-Hispanic",0
1334,Entire Network (RSV-NET),2014-2015,Overall,65+ years,Female,"Black, non-Hispanic",12.3
1335,Entire Network (RSV-NET),2014-2015,Overall,65+ years,Female,Hispanic,3.7
1336,Entire Network (RSV-NET),2014-2015,Overall,65+ years,Female,"White, non-Hispanic",11.4
1337,Entire Network (RSV-NET),2014-2015,Overall,65+ years,Male,"A/PI, non-Hispanic",3.2
1338,Entire Network (RSV-NET),2014-2015,Overall,65+ years,Male,"AI/AN, non-Hispanic",0
1339,Entire Network (RSV-NET),2014-2015,Overall,65+ years,Male,"Black, non-Hispanic",11
1340,Entire Network (RSV-NET),2014-2015,Overall,65+ years,Male,Hispanic,5
1341,Entire Network (RSV-NET),2014-2015,Overall,65+ years,Male,"White, non-Hispanic",10.6
1342,Entire Network (RSV-NET),2015-2016,Overall,----18-29 years,Female,"A/PI, non-Hispanic",0
1343,Entire Network (RSV-NET),2015-2016,Overall,----18-29 years,Female,"AI/AN, non-Hispanic",0
1344,Entire Network (RSV-NET),2015-2016,Overall,----18-29 years,Female,"Black, non-Hispanic",3.6
1345,Entire Network (RSV-NET),2015-2016,Overall,----18-29 years,Female,Hispanic,0.5
1346,Entire Network (RSV-NET),2015-2016,Overall,----18-29 years,Female,"White, non-Hispanic",1.2
1347,Entire Network (RSV-NET),2015-2016,Overall,----18-29 years,Male,"A/PI, non-Hispanic",0
1348,Entire Network (RSV-NET),2015-2016,Overall,----18-29 years,Male,"AI/AN, non-Hispanic",14
1349,Entire Network (RSV-NET),2015-2016,Overall,----18-29 years,Male,"Black, non-Hispanic",1.8
1350,Entire Network (RSV-NET),2015-2016,Overall,----18-29 years,Male,Hispanic,1.5
1351,Entire Network (RSV-NET),2015-2016,Overall,----18-29 years,Male,"White, non-Hispanic",0.8
1352,Entire Network (RSV-NET),2015-2016,Overall,----30-39 years,Female,"A/PI, non-Hispanic",0.5
1353,Entire Network (RSV-NET),2015-2016,Overall,----30-39 years,Female,"AI/AN, non-Hispanic",0
1354,Entire Network (RSV-NET),2015-2016,Overall,----30-39 years,Female,"Black, non-Hispanic",3.8
1355,Entire Network (RSV-NET),2015-2016,Overall,----30-39 years,Female,Hispanic,1.2
1356,Entire Network (RSV-NET),2015-2016,Overall,----30-39 years,Female,"White, non-Hispanic",1.8
1357,Entire Network (RSV-NET),2015-2016,Overall,----30-39 years,Male,"A/PI, non-Hispanic",0.6
1358,Entire Network (RSV-NET),2015-2016,Overall,----30-39 years,Male,"AI/AN, non-Hispanic",0
1359,Entire Network (RSV-NET),2015-2016,Overall,----30-39 years,Male,"Black, non-Hispanic",3.4
1360,Entire Network (RSV-NET),2015-2016,Overall,----30-39 years,Male,Hispanic,1.6
1361,Entire Network (RSV-NET),2015-2016,Overall,----30-39 years,Male,"White, non-Hispanic",0.4
1362,Entire Network (RSV-NET),2015-2016,Overall,----40-49 years,Female,"A/PI, non-Hispanic",0.6
1363,Entire Network (RSV-NET),2015-2016,Overall,----40-49 years,Female,"AI/AN, non-Hispanic",0
1364,Entire Network (RSV-NET),2015-2016,Overall,----40-49 years,Female,"Black, non-Hispanic",4.9
1365,Entire Network (RSV-NET),2015-2016,Overall,----40-49 years,Female,Hispanic,1.5
1366,Entire Network (RSV-NET),2015-2016,Overall,----40-49 years,Female,"White, non-Hispanic",2.2
1367,Entire Network (RSV-NET),2015-2016,Overall,----40-49 years,Male,"A/PI, non-Hispanic",0.7
1368,Entire Network (RSV-NET),2015-2016,Overall,----40-49 years,Male,"AI/AN, non-Hispanic",0
1369,Entire Network (RSV-NET),2015-2016,Overall,----40-49 years,Male,"Black, non-Hispanic",4.5
1370,Entire Network (RSV-NET),2015-2016,Overall,----40-49 years,Male,Hispanic,3.4
1371,Entire Network (RSV-NET),2015-2016,Overall,----40-49 years,Male,"White, non-Hispanic",1
1372,Entire Network (RSV-NET),2015-2016,Overall,----65-74 years,Female,"A/PI, non-Hispanic",5.5
1373,Entire Network (RSV-NET),2015-2016,Overall,----65-74 years,Female,"AI/AN, non-Hispanic",0
1374,Entire Network (RSV-NET),2015-2016,Overall,----65-74 years,Female,"Black, non-Hispanic",15.6
1375,Entire Network (RSV-NET),2015-2016,Overall,----65-74 years,Female,Hispanic,24
1376,Entire Network (RSV-NET),2015-2016,Overall,----65-74 years,Female,"White, non-Hispanic",11.5
1377,Entire Network (RSV-NET),2015-2016,Overall,----65-74 years,Male,"A/PI, non-Hispanic",8.4
1378,Entire Network (RSV-NET),2015-2016,Overall,----65-74 years,Male,"AI/AN, non-Hispanic",0
1379,Entire Network (RSV-NET),2015-2016,Overall,----65-74 years,Male,"Black, non-Hispanic",10.9
1380,Entire Network (RSV-NET),2015-2016,Overall,----65-74 years,Male,Hispanic,14.3
1381,Entire Network (RSV-NET),2015-2016,Overall,----65-74 years,Male,"White, non-Hispanic",9.4
1382,Entire Network (RSV-NET),2015-2016,Overall,----75-84 years,Female,"A/PI, non-Hispanic",10.7
1383,Entire Network (RSV-NET),2015-2016,Overall,----75-84 years,Female,"AI/AN, non-Hispanic",200.2
1384,Entire Network (RSV-NET),2015-2016,Overall,----75-84 years,Female,"Black, non-Hispanic",30.7
1385,Entire Network (RSV-NET),2015-2016,Overall,----75-84 years,Female,Hispanic,12.5
1386,Entire Network (RSV-NET),2015-2016,Overall,----75-84 years,Female,"White, non-Hispanic",23.6
1387,Entire Network (RSV-NET),2015-2016,Overall,----75-84 years,Male,"A/PI, non-Hispanic",20.9
1388,Entire Network (RSV-NET),2015-2016,Overall,----75-84 years,Male,"AI/AN, non-Hispanic",0
1389,Entire Network (RSV-NET),2015-2016,Overall,----75-84 years,Male,"Black, non-Hispanic",11.8
1390,Entire Network (RSV-NET),2015-2016,Overall,----75-84 years,Male,Hispanic,18.4
1391,Entire Network (RSV-NET),2015-2016,Overall,----75-84 years,Male,"White, non-Hispanic",17.8
1392,Entire Network (RSV-NET),2015-2016,Overall,----85+ years,Female,"A/PI, non-Hispanic",40.2
1393,Entire Network (RSV-NET),2015-2016,Overall,----85+ years,Female,"AI/AN, non-Hispanic",0
1394,Entire Network (RSV-NET),2015-2016,Overall,----85+ years,Female,"Black, non-Hispanic",30.3
1395,Entire Network (RSV-NET),2015-2016,Overall,----85+ years,Female,Hispanic,54.4
1396,Entire Network (RSV-NET),2015-2016,Overall,----85+ years,Female,"White, non-Hispanic",46.3
1397,Entire Network (RSV-NET),2015-2016,Overall,----85+ years,Male,"A/PI, non-Hispanic",57.5
1398,Entire Network (RSV-NET),2015-2016,Overall,----85+ years,Male,"AI/AN, non-Hispanic",0
1399,Entire Network (RSV-NET),2015-2016,Overall,----85+ years,Male,"Black, non-Hispanic",21.4
1400,Entire Network (RSV-NET),2015-2016,Overall,----85+ years,Male,Hispanic,24.5
1401,Entire Network (RSV-NET),2015-2016,Overall,----85+ years,Male,"White, non-Hispanic",45.3
1402,Entire Network (RSV-NET),2015-2016,Overall,18+ (Adults),Female,"A/PI, non-Hispanic",2.4
1403,Entire Network (RSV-NET),2015-2016,Overall,18+ (Adults),Female,"AI/AN, non-Hispanic",10.1
1404,Entire Network (RSV-NET),2015-2016,Overall,18+ (Adults),Female,"Black, non-Hispanic",8.9
1405,Entire Network (RSV-NET),2015-2016,Overall,18+ (Adults),Female,Hispanic,3.9
1406,Entire Network (RSV-NET),2015-2016,Overall,18+ (Adults),Female,"White, non-Hispanic",7
1407,Entire Network (RSV-NET),2015-2016,Overall,18+ (Adults),Male,"A/PI, non-Hispanic",2.7
1408,Entire Network (RSV-NET),2015-2016,Overall,18+ (Adults),Male,"AI/AN, non-Hispanic",3.7
1409,Entire Network (RSV-NET),2015-2016,Overall,18+ (Adults),Male,"Black, non-Hispanic",5.6
1410,Entire Network (RSV-NET),2015-2016,Overall,18+ (Adults),Male,Hispanic,3
1411,Entire Network (RSV-NET),2015-2016,Overall,18+ (Adults),Male,"White, non-Hispanic",4.2
1412,Entire Network (RSV-NET),2015-2016,Overall,18-49 years,Female,"A/PI, non-Hispanic",0.4
1413,Entire Network (RSV-NET),2015-2016,Overall,18-49 years,Female,"AI/AN, non-Hispanic",0
1414,Entire Network (RSV-NET),2015-2016,Overall,18-49 years,Female,"Black, non-Hispanic",4
1415,Entire Network (RSV-NET),2015-2016,Overall,18-49 years,Female,Hispanic,1
1416,Entire Network (RSV-NET),2015-2016,Overall,18-49 years,Female,"White, non-Hispanic",1.7
1417,Entire Network (RSV-NET),2015-2016,Overall,18-49 years,Male,"A/PI, non-Hispanic",0.4
1418,Entire Network (RSV-NET),2015-2016,Overall,18-49 years,Male,"AI/AN, non-Hispanic",5.8
1419,Entire Network (RSV-NET),2015-2016,Overall,18-49 years,Male,"Black, non-Hispanic",3
1420,Entire Network (RSV-NET),2015-2016,Overall,18-49 years,Male,Hispanic,2
1421,Entire Network (RSV-NET),2015-2016,Overall,18-49 years,Male,"White, non-Hispanic",0.7
1422,Entire Network (RSV-NET),2015-2016,Overall,50-64 years,Female,"A/PI, non-Hispanic",1.7
1423,Entire Network (RSV-NET),2015-2016,Overall,50-64 years,Female,"AI/AN, non-Hispanic",13.2
1424,Entire Network (RSV-NET),2015-2016,Overall,50-64 years,Female,"Black, non-Hispanic",14.4
1425,Entire Network (RSV-NET),2015-2016,Overall,50-64 years,Female,Hispanic,6.1
1426,Entire Network (RSV-NET),2015-2016,Overall,50-64 years,Female,"White, non-Hispanic",5.4
1427,Entire Network (RSV-NET),2015-2016,Overall,50-64 years,Male,"A/PI, non-Hispanic",0.6
1428,Entire Network (RSV-NET),2015-2016,Overall,50-64 years,Male,"AI/AN, non-Hispanic",0
1429,Entire Network (RSV-NET),2015-2016,Overall,50-64 years,Male,"Black, non-Hispanic",10
1430,Entire Network (RSV-NET),2015-2016,Overall,50-64 years,Male,Hispanic,2.5
1431,Entire Network (RSV-NET),2015-2016,Overall,50-64 years,Male,"White, non-Hispanic",3.2
1432,Entire Network (RSV-NET),2015-2016,Overall,65+ years,Female,"A/PI, non-Hispanic",11.7
1433,Entire Network (RSV-NET),2015-2016,Overall,65+ years,Female,"AI/AN, non-Hispanic",49.2
1434,Entire Network (RSV-NET),2015-2016,Overall,65+ years,Female,"Black, non-Hispanic",21.3
1435,Entire Network (RSV-NET),2015-2016,Overall,65+ years,Female,Hispanic,24.7
1436,Entire Network (RSV-NET),2015-2016,Overall,65+ years,Female,"White, non-Hispanic",20.6
1437,Entire Network (RSV-NET),2015-2016,Overall,65+ years,Male,"A/PI, non-Hispanic",17.2
1438,Entire Network (RSV-NET),2015-2016,Overall,65+ years,Male,"AI/AN, non-Hispanic",0
1439,Entire Network (RSV-NET),2015-2016,Overall,65+ years,Male,"Black, non-Hispanic",11.8
1440,Entire Network (RSV-NET),2015-2016,Overall,65+ years,Male,Hispanic,16.3
1441,Entire Network (RSV-NET),2015-2016,Overall,65+ years,Male,"White, non-Hispanic",15.5
1442,Entire Network (RSV-NET),2016-2017,Overall,----18-29 years,Female,"A/PI, non-Hispanic",1.6
1443,Entire Network (RSV-NET),2016-2017,Overall,----18-29 years,Female,"AI/AN, non-Hispanic",0
1444,Entire Network (RSV-NET),2016-2017,Overall,----18-29 years,Female,"Black, non-Hispanic",4.1
1445,Entire Network (RSV-NET),2016-2017,Overall,----18-29 years,Female,Hispanic,0
1446,Entire Network (RSV-NET),2016-2017,Overall,----18-29 years,Female,"White, non-Hispanic",1.3
1447,Entire Network (RSV-NET),2016-2017,Overall,----18-29 years,Male,"A/PI, non-Hispanic",0
1448,Entire Network (RSV-NET),2016-2017,Overall,----18-29 years,Male,"AI/AN, non-Hispanic",0
1449,Entire Network (RSV-NET),2016-2017,Overall,----18-29 years,Male,"Black, non-Hispanic",1.7
1450,Entire Network (RSV-NET),2016-2017,Overall,----18-29 years,Male,Hispanic,1.7
1451,Entire Network (RSV-NET),2016-2017,Overall,----18-29 years,Male,"White, non-Hispanic",0.9
1452,Entire Network (RSV-NET),2016-2017,Overall,----30-39 years,Female,"A/PI, non-Hispanic",1
1453,Entire Network (RSV-NET),2016-2017,Overall,----30-39 years,Female,"AI/AN, non-Hispanic",0
1454,Entire Network (RSV-NET),2016-2017,Overall,----30-39 years,Female,"Black, non-Hispanic",3.4
1455,Entire Network (RSV-NET),2016-2017,Overall,----30-39 years,Female,Hispanic,1.6
1456,Entire Network (RSV-NET),2016-2017,Overall,----30-39 years,Female,"White, non-Hispanic",2.2
1457,Entire Network (RSV-NET),2016-2017,Overall,----30-39 years,Male,"A/PI, non-Hispanic",0
1458,Entire Network (RSV-NET),2016-2017,Overall,----30-39 years,Male,"AI/AN, non-Hispanic",0
1459,Entire Network (RSV-NET),2016-2017,Overall,----30-39 years,Male,"Black, non-Hispanic",2
1460,Entire Network (RSV-NET),2016-2017,Overall,----30-39 years,Male,Hispanic,0.5
1461,Entire Network (RSV-NET),2016-2017,Overall,----30-39 years,Male,"White, non-Hispanic",1.2
1462,Entire Network (RSV-NET),2016-2017,Overall,----40-49 years,Female,"A/PI, non-Hispanic",0
1463,Entire Network (RSV-NET),2016-2017,Overall,----40-49 years,Female,"AI/AN, non-Hispanic",14
1464,Entire Network (RSV-NET),2016-2017,Overall,----40-49 years,Female,"Black, non-Hispanic",3
1465,Entire Network (RSV-NET),2016-2017,Overall,----40-49 years,Female,Hispanic,0.6
1466,Entire Network (RSV-NET),2016-2017,Overall,----40-49 years,Female,"White, non-Hispanic",1.9
1467,Entire Network (RSV-NET),2016-2017,Overall,----40-49 years,Male,"A/PI, non-Hispanic",2.7
1468,Entire Network (RSV-NET),2016-2017,Overall,----40-49 years,Male,"AI/AN, non-Hispanic",15.6
1469,Entire Network (RSV-NET),2016-2017,Overall,----40-49 years,Male,"Black, non-Hispanic",3.1
1470,Entire Network (RSV-NET),2016-2017,Overall,----40-49 years,Male,Hispanic,1.7
1471,Entire Network (RSV-NET),2016-2017,Overall,----40-49 years,Male,"White, non-Hispanic",1.7
1472,Entire Network (RSV-NET),2016-2017,Overall,----65-74 years,Female,"A/PI, non-Hispanic",20.3
1473,Entire Network (RSV-NET),2016-2017,Overall,----65-74 years,Female,"AI/AN, non-Hispanic",0
1474,Entire Network (RSV-NET),2016-2017,Overall,----65-74 years,Female,"Black, non-Hispanic",20.5
1475,Entire Network (RSV-NET),2016-2017,Overall,----65-74 years,Female,Hispanic,8.4
1476,Entire Network (RSV-NET),2016-2017,Overall,----65-74 years,Female,"White, non-Hispanic",13.2
1477,Entire Network (RSV-NET),2016-2017,Overall,----65-74 years,Male,"A/PI, non-Hispanic",15.6
1478,Entire Network (RSV-NET),2016-2017,Overall,----65-74 years,Male,"AI/AN, non-Hispanic",0
1479,Entire Network (RSV-NET),2016-2017,Overall,----65-74 years,Male,"Black, non-Hispanic",13.3
1480,Entire Network (RSV-NET),2016-2017,Overall,----65-74 years,Male,Hispanic,15.2
1481,Entire Network (RSV-NET),2016-2017,Overall,----65-74 years,Male,"White, non-Hispanic",19.3
1482,Entire Network (RSV-NET),2016-2017,Overall,----75-84 years,Female,"A/PI, non-Hispanic",38
1483,Entire Network (RSV-NET),2016-2017,Overall,----75-84 years,Female,"AI/AN, non-Hispanic",0
1484,Entire Network (RSV-NET),2016-2017,Overall,----75-84 years,Female,"Black, non-Hispanic",44.8
1485,Entire Network (RSV-NET),2016-2017,Overall,----75-84 years,Female,Hispanic,17.6
1486,Entire Network (RSV-NET),2016-2017,Overall,----75-84 years,Female,"White, non-Hispanic",36.5
1487,Entire Network (RSV-NET),2016-2017,Overall,----75-84 years,Male,"A/PI, non-Hispanic",39.6
1488,Entire Network (RSV-NET),2016-2017,Overall,----75-84 years,Male,"AI/AN, non-Hispanic",0
1489,Entire Network (RSV-NET),2016-2017,Overall,----75-84 years,Male,"Black, non-Hispanic",30.5
1490,Entire Network (RSV-NET),2016-2017,Overall,----75-84 years,Male,Hispanic,25.7
1491,Entire Network (RSV-NET),2016-2017,Overall,----75-84 years,Male,"White, non-Hispanic",39.3
1492,Entire Network (RSV-NET),2016-2017,Overall,----85+ years,Female,"A/PI, non-Hispanic",96.4
1493,Entire Network (RSV-NET),2016-2017,Overall,----85+ years,Female,"AI/AN, non-Hispanic",0
1494,Entire Network (RSV-NET),2016-2017,Overall,----85+ years,Female,"Black, non-Hispanic",33.2
1495,Entire Network (RSV-NET),2016-2017,Overall,----85+ years,Female,Hispanic,58.4
1496,Entire Network (RSV-NET),2016-2017,Overall,----85+ years,Female,"White, non-Hispanic",80.9
1497,Entire Network (RSV-NET),2016-2017,Overall,----85+ years,Male,"A/PI, non-Hispanic",124.6
1498,Entire Network (RSV-NET),2016-2017,Overall,----85+ years,Male,"AI/AN, non-Hispanic",0
1499,Entire Network (RSV-NET),2016-2017,Overall,----85+ years,Male,"Black, non-Hispanic",40.5
1500,Entire Network (RSV-NET),2016-2017,Overall,----85+ years,Male,Hispanic,87
1501,Entire Network (RSV-NET),2016-2017,Overall,----85+ years,Male,"White, non-Hispanic",78.4
1502,Entire Network (RSV-NET),2016-2017,Overall,18+ (Adults),Female,"A/PI, non-Hispanic",7.4
1503,Entire Network (RSV-NET),2016-2017,Overall,18+ (Adults),Female,"AI/AN, non-Hispanic",4.7
1504,Entire Network (RSV-NET),2016-2017,Overall,18+ (Adults),Female,"Black, non-Hispanic",9.9
1505,Entire Network (RSV-NET),2016-2017,Overall,18+ (Adults),Female,Hispanic,3.2
1506,Entire Network (RSV-NET),2016-2017,Overall,18+ (Adults),Female,"White, non-Hispanic",10.2
1507,Entire Network (RSV-NET),2016-2017,Overall,18+ (Adults),Male,"A/PI, non-Hispanic",6.2
1508,Entire Network (RSV-NET),2016-2017,Overall,18+ (Adults),Male,"AI/AN, non-Hispanic",2.7
1509,Entire Network (RSV-NET),2016-2017,Overall,18+ (Adults),Male,"Black, non-Hispanic",6.4
1510,Entire Network (RSV-NET),2016-2017,Overall,18+ (Adults),Male,Hispanic,4.4
1511,Entire Network (RSV-NET),2016-2017,Overall,18+ (Adults),Male,"White, non-Hispanic",8.6
1512,Entire Network (RSV-NET),2016-2017,Overall,18-49 years,Female,"A/PI, non-Hispanic",0.9
1513,Entire Network (RSV-NET),2016-2017,Overall,18-49 years,Female,"AI/AN, non-Hispanic",3.8
1514,Entire Network (RSV-NET),2016-2017,Overall,18-49 years,Female,"Black, non-Hispanic",3.5
